id,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado
LC-2019-0131187,2019-03-01,17:20:00,15,SD,-58.424958,-34.597851,MOTO,SD
LC-2019-0131189,2019-03-01,16:50:00,7,SD,-58.464304,-34.631991,SD,SD
LC-2019-0131202,2019-03-01,21:38:00,11,SD,-58.477472,-34.602962,MOTO,SD
LC-2019-0131217,2019-03-01,20:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0131226,2019-03-01,21:50:00,10,SD,-58.505354,-34.62902,MOTO,SD
LC-2019-0131276,2019-03-01,21:50:00,1,SD,-58.373846,-34.593567,SD,SD
LC-2019-0131315,2019-03-01,23:33:00,14,SD,-58.417954,-34.573538,MOTO,SD
LC-2019-0131877,2019-03-01,22:30:00,15,SD,-58.448396,-34.581482,SD,SD
LC-2019-0142202,2019-03-01,22:15:00,14,SD,-58.430109,-34.577033,SD,SD
LC-2019-0175853,2019-03-01,18:30:00,2,SD,-58.403416,-34.597538,AUTO,SD
LC-2019-0132860,2019-03-02,20:23:00,5,SD,-58.414101,-34.616589,BICICLETA,SD
LC-2019-0131466,2019-03-02,02:02:00,8,SD,-58.47693,-34.665252,SD,SD
LC-2019-0131484,2019-03-02,02:19:00,14,SD,-58.410858,-34.582776,SD,SD
LC-2019-0131679,2019-03-02,04:30:00,15,SD,-58.454864,-34.579243,SD,SD
LC-2019-0131725,2019-03-02,06:10:00,2,SD,-58.400361,-34.590188,MOTO,SD
LC-2019-0131805,2019-03-02,09:54:00,7,SD,-58.471196,-34.634118,SD,SD
LC-2019-0132130,2019-03-02,11:10:00,11,SD,-58.479653,-34.59939,SD,SD
LC-2019-0132190,2019-03-02,14:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0132449,2019-03-02,12:30:00,4,SD,-58.40448,-34.633794,SD,SD
LC-2019-0132584,2019-03-02,19:01:00,9,SD,-58.474332,-34.661285,MOTO,SD
LC-2019-0132702,2019-03-02,20:53:00,14,SD,-58.410858,-34.582776,MOTO,SD
LC-2019-0132796,2019-03-02,22:05:00,2,SD,-58.398341,-34.591945,SD,SD
LC-2019-0132835,2019-03-02,18:30:00,6,SD,-58.443244,-34.626778,SD,SD
LC-2019-0132857,2019-03-02,21:00:00,13,SD,-58.448777,-34.54679,SD,SD
LC-2019-0132882,2019-03-02,22:10:00,3,SD,-58.412985,-34.610706,SD,SD
LC-2019-0143212,2019-03-02,17:30:00,10,SD,-58.499222,-34.638699,SD,SD
LC-2019-0703793,2019-03-02,09:20:00,7,SD,-58.462586,-34.643856,AUTO,SD
LC-2019-0132914,2019-03-03,00:36:00,4,SD,-58.424461,-34.652375,BICICLETA,SD
LC-2019-0133096,2019-03-03,02:10:00,3,SD,-58.392293,-34.604434,SD,SD
LC-2019-0133116,2019-03-03,04:50:00,1,SD,-58.369806,-34.617163,SD,SD
LC-2019-0133227,2019-03-03,06:36:00,14,SD,-58.428485,-34.551284,SD,SD
LC-2019-0133232,2019-03-03,07:01:00,3,SD,-58.39915,-34.616322,SD,SD
LC-2019-0133261,2019-03-03,07:45:00,8,SD,-58.446105,-34.660389,SD,SD
LC-2019-0133269,2019-03-03,07:20:00,SD,SD,inf,inf,SD,SD
LC-2019-0133369,2019-03-03,07:50:00,1,SD,-58.362466,-34.624292,SD,SD
LC-2019-0133403,2019-03-03,07:50:00,SD,SD,inf,inf,SD,SD
LC-2019-0133489,2019-03-03,13:00:00,12,SD,-58.500649,-34.552046,AUTO,SD
LC-2019-0133596,2019-03-03,15:00:00,15,SD,-58.464668,-34.602805,SD,SD
LC-2019-0133607,2019-03-03,12:50:00,8,SD,-58.486725,-34.684785,SD,SD
LC-2019-0133650,2019-03-03,05:10:00,14,SD,-58.418945,-34.597788,SD,SD
LC-2019-0133933,2019-03-03,22:43:00,1,SD,-58.35914,-34.611482,SD,SD
LC-2019-0134009,2019-03-03,00:34:00,7,SD,-58.463048,-34.64607,SD,SD
LC-2019-0153536,2019-03-03,21:30:00,8,SD,-58.450304,-34.679587,MOTO,SD
LC-2019-0135021,2019-03-04,21:00:00,SD,SD,inf,inf,BICICLETA,SD
LC-2019-0134003,2019-03-04,00:34:00,8,SD,-58.484763,-34.672999,SD,SD
LC-2019-0134030,2019-03-04,00:30:00,11,SD,-58.482653,-34.623473,SD,SD
LC-2019-0134183,2019-03-04,06:30:00,9,SD,-58.485035,-34.661868,SD,SD
LC-2019-0134215,2019-03-04,08:00:00,4,SD,-58.42266,-34.640113,SD,SD
LC-2019-0134594,2019-03-04,16:30:00,3,SD,-58.409401,-34.617623,SD,SD
LC-2019-0134771,2019-03-04,17:35:00,7,SD,-58.457138,-34.628481,SD,SD
LC-2019-0135025,2019-03-04,23:31:00,5,SD,-58.418118,-34.604598,SD,SD
LC-2019-0135489,2019-03-04,08:10:00,10,SD,-58.484679,-34.634605,SD,SD
LC-2019-0148854,2019-03-04,18:30:00,1,SD,-58.380189,-34.626368,SD,SD
LC-2019-0207325,2019-03-04,17:15:00,SD,SD,-58.49159027084454,-34.628679795536286,SD,SD
LC-2019-0135124,2019-03-05,02:25:00,1,SD,-58.372389,-34.586051,SD,SD
LC-2019-0135534,2019-03-05,13:00:00,9,SD,-58.512504,-34.661535,SD,SD
LC-2019-0135749,2019-03-05,16:02:00,15,SD,-58.442735,-34.591861,SD,SD
LC-2019-0135818,2019-03-05,14:40:00,13,SD,-58.466808,-34.535844,MOTO,SD
LC-2019-0135879,2019-03-05,14:30:00,11,SD,-58.466763,-34.61675,SD,SD
LC-2019-0135887,2019-03-05,17:31:00,11,SD,-58.52351,-34.613013,SD,SD
LC-2019-0136152,2019-03-05,19:10:00,8,SD,-58.448833,-34.662185,SD,SD
LC-2019-0136165,2019-03-05,20:44:00,12,SD,-58.482522,-34.549882,SD,SD
LC-2019-0136250,2019-03-05,21:59:00,1,SD,-58.380853,-34.582191,PEATON,SD
LC-2019-0136459,2019-03-05,21:40:00,8,SD,-58.478368,-34.677265,SD,SD
LC-2019-0137685,2019-03-06,11:55:00,3,SD,-58.3991,-34.624645,BICICLETA,SD
LC-2019-0139009,2019-03-06,15:46:00,5,SD,-58.424681,-34.608629,BICICLETA,SD
LC-2019-0139186,2019-03-06,20:10:00,12,SD,-58.479255,-34.552474,BICICLETA,SD
LC-2019-0139261,2019-03-06,18:00:00,11,SD,-58.467828,-34.602232,BICICLETA,SD
LC-2019-0139302,2019-03-06,15:00:00,7,SD,-58.467492,-34.635516,BICICLETA,SD
LC-2019-0136486,2019-03-06,01:30:00,8,SD,-58.478381,-34.675855,SD,SD
LC-2019-0136673,2019-03-06,05:45:00,15,SD,-58.500707,-34.595503,MOTO,SD
LC-2019-0136958,2019-03-06,10:38:00,3,SD,-58.40911,-34.622405,SD,SD
LC-2019-0136966,2019-03-06,10:24:00,6,SD,-58.454533,-34.62057,SD,SD
LC-2019-0137163,2019-03-06,08:00:00,8,SD,-58.48034,-34.658933,SD,SD
LC-2019-0137413,2019-03-06,12:26:00,1,SD,-58.370695,-34.601594,SD,SD
LC-2019-0137527,2019-03-06,11:00:00,12,SD,-58.498287,-34.553127,SD,SD
LC-2019-0137661,2019-03-06,13:20:00,3,SD,-58.407817,-34.604256,SD,SD
LC-2019-0137677,2019-03-06,11:20:00,15,SD,-58.470868,-34.579345,SD,SD
LC-2019-0137755,2019-03-06,10:56:00,8,SD,-58.479233,-34.66004,SD,SD
LC-2019-0137883,2019-03-06,14:25:00,4,SD,-58.390789,-34.630516,SD,SD
LC-2019-0138076,2019-03-06,15:08:00,13,SD,-58.459324,-34.558783,SD,SD
LC-2019-0138120,2019-03-06,14:45:00,5,SD,-58.418829,-34.62583,SD,SD
LC-2019-0138168,2019-03-06,12:00:00,13,SD,-58.450409,-34.553721,SD,SD
LC-2019-0138220,2019-03-06,15:48:00,3,SD,-58.391717,-34.613823,SD,SD
LC-2019-0138229,2019-03-06,14:30:00,11,SD,-58.476096,-34.618101,SD,SD
LC-2019-0138274,2019-03-06,13:20:00,7,SD,-58.449483,-34.636258,SD,SD
LC-2019-0138329,2019-03-06,15:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0138562,2019-03-06,16:20:00,10,SD,-58.496554,-34.637033,SD,SD
LC-2019-0138572,2019-03-06,17:46:00,1,SD,-58.377236,-34.620882,SD,SD
LC-2019-0138577,2019-03-06,15:40:00,6,SD,-58.436217,-34.60864,MOTO,SD
LC-2019-0138580,2019-03-06,16:30:00,11,SD,-58.463052,-34.606664,SD,SD
LC-2019-0138765,2019-03-06,18:48:00,11,SD,-58.470387,-34.618489,AUTO,SD
LC-2019-0138800,2019-03-06,18:37:00,7,SD,-58.441633,-34.652929,AUTO,SD
LC-2019-0138934,2019-03-06,18:30:00,11,SD,-58.469094,-34.617796,SD,SD
LC-2019-0139105,2019-03-06,19:18:00,1,SD,-58.368068,-34.624069,SD,SD
LC-2019-0139118,2019-03-06,20:28:00,1,SD,-58.369453,-34.62832,SD,SD
LC-2019-0139156,2019-03-06,14:30:00,7,SD,-58.460716,-34.642921,SD,SD
LC-2019-0139211,2019-03-06,18:30:00,11,SD,-58.529335,-34.610982,MOTO,SD
LC-2019-0139252,2019-03-06,21:20:00,11,SD,-58.465678,-34.61628,SD,SD
LC-2019-0139260,2019-03-06,19:20:00,15,SD,-58.453573,-34.600297,SD,SD
LC-2019-0139281,2019-03-06,22:42:00,10,SD,-58.517438,-34.624224,SD,SD
LC-2019-0139326,2019-03-06,23:12:00,7,SD,-58.445878,-34.636654,SD,SD
LC-2019-0139345,2019-03-06,20:00:00,9,SD,-58.478276,-34.658272,SD,SD
LC-2019-0139351,2019-03-06,20:55:00,12,SD,-58.478138,-34.5695,SD,SD
LC-2019-0141095,2019-03-06,09:05:00,5,SD,-58.42348,-34.623145,SD,SD
LC-2019-0145449,2019-03-06,12:10:00,9,SD,-58.48951,-34.646411,SD,SD
LC-2019-0168247,2019-03-06,20:00:00,14,SD,-58.415755,-34.589155,PEATON,SD
LC-2019-0187774,2019-03-06,17:00:00,9,SD,-58.524917,-34.656375,SD,SD
LC-2019-0140664,2019-03-07,09:30:00,3,SD,-58.407413,-34.603021,BICICLETA,SD
LC-2019-0141757,2019-03-07,17:00:00,11,SD,-58.488257,-34.613591,BICICLETA,SD
LC-2019-0139429,2019-03-07,21:55:00,4,SD,-58.424841,-34.646678,SD,SD
LC-2019-0139517,2019-03-07,03:31:00,3,SD,-58.394245,-34.59975,AUTO,SD
LC-2019-0139614,2019-03-07,06:47:00,9,SD,-58.487457,-34.651033,SD,SD
LC-2019-0139924,2019-03-07,08:30:00,1,SD,-58.358087,-34.61716,SD,SD
LC-2019-0139980,2019-03-07,09:20:00,14,SD,-58.40166,-34.582006,SD,SD
LC-2019-0140149,2019-03-07,10:20:00,6,SD,-58.450013,-34.616231,AUTO,SD
LC-2019-0140160,2019-03-07,11:25:00,SD,SD,inf,inf,AUTO,SD
LC-2019-0140213,2019-03-07,10:25:00,5,SD,-58.414665,-34.608188,SD,SD
LC-2019-0140307,2019-03-07,12:47:00,14,SD,-58.417435,-34.586076,SD,SD
LC-2019-0140370,2019-03-07,09:40:00,12,SD,-58.506154,-34.563908,AUTO,SD
LC-2019-0140411,2019-03-07,14:11:00,SD,SD,inf,inf,SD,SD
LC-2019-0140706,2019-03-07,11:40:00,11,SD,-58.515007,-34.602193,AUTO,SD
LC-2019-0140799,2019-03-07,11:40:00,11,SD,-58.498297,-34.611275,PEATON,SD
LC-2019-0140815,2019-03-07,14:27:00,11,SD,-58.479021,-34.614426,SD,SD
LC-2019-0141183,2019-03-07,09:25:00,6,SD,-58.432337,-34.627801,SD,SD
LC-2019-0141320,2019-03-07,18:29:00,3,SD,-58.392772,-34.600806,SD,SD
LC-2019-0141337,2019-03-07,18:03:00,8,SD,-58.465298,-34.693862,SD,SD
LC-2019-0141472,2019-03-07,19:18:00,3,SD,-58.404073,-34.603337,MOTO,SD
LC-2019-0141500,2019-03-07,16:40:00,11,SD,-58.488257,-34.613591,SD,SD
LC-2019-0141540,2019-03-07,16:30:00,11,SD,-58.519116,-34.589282,MOTO,SD
LC-2019-0141593,2019-03-07,14:40:00,14,SD,-58.412636,-34.556933,SD,SD
LC-2019-0141686,2019-03-07,19:30:00,3,SD,-58.391193,-34.627041,SD,SD
LC-2019-0141693,2019-03-07,19:03:00,6,SD,-58.451107,-34.609942,SD,SD
LC-2019-0141730,2019-03-07,21:10:00,9,SD,-58.524917,-34.656375,SD,SD
LC-2019-0141756,2019-03-07,13:30:00,11,SD,-58.496799,-34.608444,MOTO,SD
LC-2019-0141767,2019-03-07,23:13:00,4,SD,-58.411664,-34.639512,AUTO,SD
LC-2019-0141981,2019-03-07,21:00:00,3,SD,-58.405573,-34.61242,SD,SD
LC-2019-0144158,2019-03-07,16:40:00,4,SD,-58.378284,-34.653009,MOTO,SD
LC-2019-0145496,2019-03-07,10:30:00,15,SD,-58.454483,-34.583789,SD,SD
LC-2019-0147174,2019-03-07,20:10:00,13,SD,-58.461877,-34.556184,SD,SD
LC-2019-0148022,2019-03-07,19:15:00,2,SD,-58.399459,-34.575303,PEATON,SD
LC-2019-0162813,2019-03-07,18:45:00,12,SD,-58.471911,-34.55759,SD,SD
LC-2019-0186393,2019-03-07,13:00:00,15,SD,-58.499632,-34.595903,SD,SD
LC-2019-0206322,2019-03-07,09:50:00,11,SD,-58.474567,-34.61779,SD,SD
LC-2019-0143038,2019-03-08,12:20:00,1,SD,-58.379111,-34.59647,BICICLETA,SD
LC-2019-0143876,2019-03-08,16:22:00,6,SD,-58.433235,-34.608806,BICICLETA,SD
LC-2019-0144766,2019-03-08,23:50:00,13,SD,-58.459535,-34.573222,BICICLETA,SD
LC-2019-0141866,2019-03-08,00:44:00,3,SD,-58.393117,-34.621629,MOTO,SD
LC-2019-0141875,2019-03-08,01:01:00,15,SD,-58.431917,-34.597968,MOTO,SD
LC-2019-0142490,2019-03-08,10:19:00,7,SD,-58.436981,-34.628555,SD,SD
LC-2019-0142577,2019-03-08,10:46:00,3,SD,-58.392357,-34.604902,PEATON,SD
LC-2019-0142647,2019-03-08,07:45:00,4,SD,-58.400867,-34.630008,SD,SD
LC-2019-0142799,2019-03-08,09:48:00,7,SD,-58.464898,-34.627345,SD,SD
LC-2019-0143599,2019-03-08,15:47:00,1,SD,-58.3703,-34.612455,SD,SD
LC-2019-0143682,2019-03-08,16:20:00,SD,SD,inf,inf,SD,SD
LC-2019-0143755,2019-03-08,14:30:00,11,SD,-58.529335,-34.610982,SD,SD
LC-2019-0143759,2019-03-08,14:40:00,13,SD,-58.452083,-34.551777,SD,SD
LC-2019-0143773,2019-03-08,16:57:00,14,SD,-58.416972,-34.590329,SD,SD
LC-2019-0143792,2019-03-08,16:53:00,5,SD,-58.416622,-34.619805,MOTO,SD
LC-2019-0143801,2019-03-08,17:01:00,4,SD,-58.372782,-34.630251,SD,SD
LC-2019-0143956,2019-03-08,16:10:00,1,SD,-58.373655,-34.598496,SD,SD
LC-2019-0143982,2019-03-08,18:05:00,15,SD,-58.493142,-34.594329,SD,SD
LC-2019-0144057,2019-03-08,18:42:00,5,SD,-58.421533,-34.607722,SD,SD
LC-2019-0144101,2019-03-08,16:20:00,1,SD,-58.375559,-34.623385,SD,SD
LC-2019-0144173,2019-03-08,19:18:00,15,SD,-58.462109,-34.603562,SD,SD
LC-2019-0144255,2019-03-08,19:34:00,SD,SD,inf,inf,SD,SD
LC-2019-0144258,2019-03-08,19:25:00,8,SD,-58.467445,-34.660568,SD,SD
LC-2019-0144286,2019-03-08,18:00:00,9,SD,-58.528659,-34.64597,SD,SD
LC-2019-0144351,2019-03-08,15:00:00,12,SD,-58.478138,-34.5695,SD,SD
LC-2019-0144411,2019-03-08,20:59:00,5,SD,-58.423309,-34.636096,SD,SD
LC-2019-0144637,2019-03-08,22:15:00,9,SD,-58.472495,-34.657045,SD,SD
LC-2019-0145289,2019-03-08,11:05:00,12,SD,-58.486125,-34.573017,MOTO,SD
LC-2019-0145338,2019-03-08,10:00:00,2,SD,-58.397318,-34.583079,SD,SD
LC-2019-0145445,2019-03-09,13:03:00,13,SD,-58.449045,-34.579442,BICICLETA,SD
LC-2019-0147988,2019-03-09,11:00:00,8,SD,-58.446088,-34.652461,BICICLETA,SD
LC-2019-0144949,2019-03-09,05:20:00,15,SD,-58.446249,-34.607614,SD,SD
LC-2019-0144994,2019-03-09,08:31:00,9,SD,-58.514295,-34.639243,SD,SD
LC-2019-0145055,2019-03-09,09:57:00,3,SD,-58.402591,-34.61001,SD,SD
LC-2019-0145093,2019-03-09,10:44:00,14,SD,-58.424079,-34.570823,SD,SD
LC-2019-0145209,2019-03-09,09:57:00,5,SD,-58.417022,-34.615695,SD,SD
LC-2019-0145210,2019-03-09,11:31:00,9,SD,-58.499786,-34.658167,SD,SD
LC-2019-0145417,2019-03-09,13:30:00,11,SD,-58.461541,-34.606583,SD,SD
LC-2019-0145515,2019-03-09,13:40:00,5,SD,-58.41607,-34.608535,SD,SD
LC-2019-0145525,2019-03-09,14:51:00,9,SD,-58.515412,-34.65194,SD,SD
LC-2019-0145694,2019-03-09,14:50:00,10,SD,-58.524227,-34.634452,SD,SD
LC-2019-0145723,2019-03-09,15:20:00,1,SD,-58.383021,-34.617732,SD,SD
LC-2019-0145729,2019-03-09,14:40:00,10,SD,-58.501198,-34.617373,SD,SD
LC-2019-0145785,2019-03-09,16:59:00,14,SD,-58.420172,-34.587788,SD,SD
LC-2019-0145846,2019-03-09,15:57:00,15,SD,-58.454384,-34.587189,SD,SD
LC-2019-0145904,2019-03-09,18:20:00,4,SD,-58.383685,-34.650141,SD,SD
LC-2019-0145972,2019-03-09,19:11:00,6,SD,-58.429201,-34.622296,SD,SD
LC-2019-0146074,2019-03-09,18:40:00,4,SD,-58.378891,-34.64492,SD,SD
LC-2019-0146149,2019-03-09,20:30:00,1,SD,-58.392753,-34.600222,PASAJEROS,SD
LC-2019-0146173,2019-03-09,20:20:00,7,SD,-58.458731,-34.623902,SD,SD
LC-2019-0146230,2019-03-09,22:39:00,9,SD,-58.48106,-34.653662,SD,SD
LC-2019-0146270,2019-03-09,20:30:00,12,SD,-58.48953,-34.578601,SD,SD
LC-2019-0146292,2019-03-09,21:55:00,15,SD,-58.464296,-34.596535,SD,SD
LC-2019-0146588,2019-03-09,11:10:00,9,SD,-58.514708,-34.639335,SD,SD
LC-2019-0146432,2019-03-10,02:49:00,5,SD,-58.427743,-34.608701,BICICLETA,SD
LC-2019-0147241,2019-03-10,18:23:00,10,SD,-58.496525,-34.618241,BICICLETA,SD
LC-2019-0146520,2019-03-10,00:30:00,2,SD,-58.394344,-34.574582,SD,SD
LC-2019-0146569,2019-03-10,05:00:00,12,SD,-58.506673,-34.571406,SD,SD
LC-2019-0146611,2019-03-10,08:07:00,10,SD,-58.478544,-34.636992,AUTO,SD
LC-2019-0147161,2019-03-10,15:15:00,13,SD,-58.443663,-34.541157,SD,SD
LC-2019-0147216,2019-03-10,18:02:00,10,SD,-58.501297,-34.618909,SD,SD
LC-2019-0147285,2019-03-10,16:20:00,11,SD,-58.516297,-34.600764,AUTO,SD
LC-2019-0147362,2019-03-10,18:15:00,5,SD,-58.414508,-34.631022,MOTO,SD
LC-2019-0147548,2019-03-10,23:17:00,1,SD,-58.380853,-34.582191,MOTO,SD
LC-2019-0149648,2019-03-11,15:10:00,1,SD,-58.379843,-34.618499,BICICLETA,SD
LC-2019-0211649,2019-03-11,08:10:00,5,SD,-58.414534,-34.614287,BICICLETA,SD
LC-2019-0147626,2019-03-11,00:05:00,4,SD,-58.43205,-34.654804,SD,SD
LC-2019-0147825,2019-03-11,08:45:00,8,SD,-58.476861,-34.688942,SD,SD
LC-2019-0147934,2019-03-11,00:00:00,10,SD,-58.491094,-34.627009,SD,SD
LC-2019-0148050,2019-03-11,09:45:00,15,SD,-58.441232,-34.58832,SD,SD
LC-2019-0148106,2019-03-11,10:22:00,14,SD,-58.435705,-34.586071,SD,SD
LC-2019-0148220,2019-03-11,07:30:00,7,SD,-58.45716,-34.626172,SD,SD
LC-2019-0148277,2019-03-11,17:20:00,9,SD,-58.499211,-34.65419,SD,SD
LC-2019-0148300,2019-03-11,10:20:00,15,SD,-58.476992,-34.583209,SD,SD
LC-2019-0148394,2019-03-11,09:30:00,14,SD,-58.408708,-34.584021,SD,SD
LC-2019-0148918,2019-03-11,10:45:00,7,SD,-58.469639,-34.630705,SD,SD
LC-2019-0148926,2019-03-11,10:33:00,2,SD,-58.389199,-34.584648,MOTO,SD
LC-2019-0149096,2019-03-11,10:35:00,1,SD,-58.372359,-34.591533,MOTO,SD
LC-2019-0149158,2019-03-11,14:30:00,2,SD,-58.412243,-34.591687,SD,SD
LC-2019-0149202,2019-03-11,12:45:00,15,SD,-58.442693,-34.603552,SD,SD
LC-2019-0149465,2019-03-11,15:53:00,2,SD,-58.412391,-34.594201,SD,SD
LC-2019-0149750,2019-03-11,15:00:00,10,SD,-58.524162,-34.622393,SD,SD
LC-2019-0149832,2019-03-11,17:39:00,14,SD,-58.41187,-34.571369,SD,SD
LC-2019-0149850,2019-03-11,17:48:00,14,SD,-58.41187,-34.571369,SD,SD
LC-2019-0149940,2019-03-11,17:00:00,10,SD,-58.479333,-34.62833,SD,SD
LC-2019-0149986,2019-03-11,18:32:00,6,SD,-58.429735,-34.615407,SD,SD
LC-2019-0149993,2019-03-11,18:34:00,15,SD,-58.48039,-34.580002,SD,SD
LC-2019-0150092,2019-03-11,19:06:00,1,SD,-58.380012,-34.622135,SD,SD
LC-2019-0150200,2019-03-11,17:48:00,15,SD,-58.456021,-34.602818,SD,SD
LC-2019-0150338,2019-03-11,20:28:00,3,SD,-58.40723,-34.604247,SD,SD
LC-2019-0150419,2019-03-11,19:00:00,14,SD,-58.407866,-34.567268,SD,SD
LC-2019-0150532,2019-03-11,21:49:00,3,SD,-58.394436,-34.626677,SD,SD
LC-2019-0150602,2019-03-11,22:49:00,11,SD,-58.477537,-34.615015,SD,SD
LC-2019-0150614,2019-03-11,17:35:00,15,SD,-58.466083,-34.602559,SD,SD
LC-2019-0150618,2019-03-11,20:25:00,5,SD,-58.424044,-34.621539,SD,SD
LC-2019-0154721,2019-03-11,21:30:00,11,SD,-58.515369,-34.590359,SD,SD
LC-2019-0155009,2019-03-11,20:00:00,1,SD,-58.369421,-34.611174,PASAJEROS,SD
LC-2019-0238515,2019-03-11,17:00:00,1,SD,-58.374435,-34.585698,SD,SD
LC-2019-0690794,2019-03-11,00:50:00,SD,SD,-58.37889708491374,-34.5946487276688,SD,SD
LC-2019-0691333,2019-03-11,10:51:00,SD,SD,-58.41267006267175,-34.61918204224944,SD,SD
LC-2019-0153043,2019-03-12,18:50:00,15,SD,-58.437374,-34.596047,BICICLETA,SD
LC-2019-0150904,2019-03-12,03:40:00,7,SD,-58.467963,-34.634456,SD,SD
LC-2019-0151265,2019-03-12,07:00:00,12,SD,-58.473787,-34.541532,SD,SD
LC-2019-0151279,2019-03-12,07:30:00,1,SD,inf,inf,SD,SD
LC-2019-0151382,2019-03-12,10:28:00,7,SD,-58.467464,-34.635322,SD,SD
LC-2019-0151633,2019-03-12,11:38:00,6,SD,-58.426759,-34.626996,SD,SD
LC-2019-0151713,2019-03-12,08:45:00,7,SD,-58.438223,-34.637007,SD,SD
LC-2019-0151742,2019-03-12,11:40:00,9,SD,-58.485035,-34.661868,SD,SD
LC-2019-0151798,2019-03-12,11:24:00,9,SD,-58.518189,-34.652551,SD,SD
LC-2019-0152125,2019-03-12,14:22:00,13,SD,-58.449536,-34.560658,MOTO,SD
LC-2019-0152342,2019-03-12,13:40:00,15,SD,-58.449884,-34.585917,SD,SD
LC-2019-0152611,2019-03-12,13:25:00,12,SD,-58.499618,-34.55077,AUTO,SD
LC-2019-0152673,2019-03-12,08:45:00,15,SD,-58.473569,-34.577659,SD,SD
LC-2019-0152684,2019-03-12,17:45:00,11,SD,-58.516025,-34.616596,SD,SD
LC-2019-0152785,2019-03-12,15:30:00,9,SD,-58.497544,-34.647033,SD,SD
LC-2019-0152957,2019-03-12,19:23:00,5,SD,-58.412967,-34.632015,SD,SD
LC-2019-0153021,2019-03-12,19:50:00,7,SD,-58.474208,-34.624617,SD,SD
LC-2019-0153063,2019-03-12,20:06:00,12,SD,-58.473322,-34.565084,SD,SD
LC-2019-0153084,2019-03-12,19:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0153096,2019-03-12,20:24:00,SD,SD,inf,inf,SD,SD
LC-2019-0153129,2019-03-12,20:43:00,9,SD,-58.514805,-34.66058,SD,SD
LC-2019-0153198,2019-03-12,21:33:00,4,SD,-58.375883,-34.632671,SD,SD
LC-2019-0153253,2019-03-12,22:15:00,9,SD,-58.483213,-34.647468,SD,SD
LC-2019-0153311,2019-03-12,21:30:00,5,SD,-58.415346,-34.618383,SD,SD
LC-2019-0170397,2019-03-12,09:20:00,8,SD,-58.468486,-34.661573,SD,SD
LC-2019-0239787,2019-03-12,17:30:00,4,SD,-58.406012,-34.633678,PASAJEROS,SD
LC-2019-0765111,2019-03-12,14:54:00,SD,SD,-58.45966619609361,-34.605425892695465,SD,SD
LC-2019-0762753,2019-03-12,17:30:00,SD,SD,-58.49889458471352,-34.582574353336945,SD,SD
LC-2019-0155509,2019-03-13,18:21:00,13,SD,-58.458629,-34.570657,BICICLETA,SD
LC-2019-0155619,2019-03-13,18:44:00,3,SD,-58.393205,-34.618232,BICICLETA,SD
LC-2019-0156006,2019-03-13,18:25:00,15,SD,-58.452272,-34.587982,BICICLETA,SD
LC-2019-0153415,2019-03-13,22:55:00,6,SD,-58.430477,-34.608724,SD,SD
LC-2019-0153476,2019-03-13,01:07:00,3,SD,-58.397478,-34.609507,SD,SD
LC-2019-0153497,2019-03-13,03:15:00,15,SD,-58.442723,-34.593667,AUTO,SD
LC-2019-0153805,2019-03-13,07:15:00,8,SD,-58.490743,-34.682081,SD,SD
LC-2019-0153844,2019-03-13,09:00:00,14,SD,-58.434102,-34.566455,SD,SD
LC-2019-0153913,2019-03-13,10:23:00,15,SD,-58.480185,-34.599087,SD,SD
LC-2019-0153970,2019-03-13,10:43:00,15,SD,-58.44374,-34.598927,MOTO,SD
LC-2019-0153972,2019-03-13,08:40:00,1,SD,-58.373846,-34.593567,SD,SD
LC-2019-0154352,2019-03-13,12:26:00,5,SD,-58.418261,-34.598721,SD,SD
LC-2019-0154429,2019-03-13,12:49:00,15,SD,-58.496934,-34.592099,SD,SD
LC-2019-0154647,2019-03-13,13:54:00,10,SD,-58.509137,-34.640046,SD,SD
LC-2019-0154777,2019-03-13,13:05:00,11,SD,-58.492027,-34.598358,SD,SD
LC-2019-0154876,2019-03-13,12:40:00,1,SD,-58.373268,-34.590113,SD,SD
LC-2019-0154887,2019-03-13,15:08:00,8,SD,inf,inf,SD,SD
LC-2019-0154977,2019-03-13,13:40:00,7,SD,-58.4529,-34.634501,SD,SD
LC-2019-0155004,2019-03-13,13:40:00,15,SD,-58.451464,-34.588064,SD,SD
LC-2019-0155265,2019-03-13,16:20:00,11,SD,-58.466871,-34.607605,SD,SD
LC-2019-0155541,2019-03-13,17:15:00,5,SD,-58.420501,-34.62127,MOTO,SD
LC-2019-0155560,2019-03-13,18:30:00,14,SD,-58.427359,-34.559284,SD,SD
LC-2019-0155569,2019-03-13,18:36:00,2,SD,-58.407028,-34.590193,SD,SD
LC-2019-0155650,2019-03-13,18:00:00,9,SD,-58.509663,-34.66794,SD,SD
LC-2019-0155722,2019-03-13,19:18:00,6,SD,-58.457233,-34.604899,SD,SD
LC-2019-0155727,2019-03-13,16:50:00,15,SD,-58.442593,-34.596351,MOTO,SD
LC-2019-0155778,2019-03-13,19:43:00,4,SD,-58.377341,-34.65146,SD,SD
